date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:57:51	2247/2247	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:27:42%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fshortcodes%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embeddc25.json	(from http://aquaterias.like-themes.com/shortcodes/)
11:57:52	1302169/1302169	---M--	200	added ('OK')	text/css	etag:%2213de99-5c007aa33bc5c%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_906966f3d3da7c8f118f3ebd98f44c64.css	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_906966f3d3da7c8f118f3ebd98f44c64.css	(from http://aquaterias.like-themes.com/shortcodes/)
11:57:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:27:51%20GMT	http://aquaterias.like-themes.com/?p=29	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index9cd7.html	(from http://aquaterias.like-themes.com/shortcodes/)
11:57:54	2344/2344	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:27:52%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fshortcodes%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed9851	(from http://aquaterias.like-themes.com/shortcodes/)
11:58:20	1302284/1302284	---M--	200	added ('OK')	text/css	etag:%2213df0c-5bffb6b87b4d3%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_fb404ea20ff43837705f90cb0c965a47.css	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_fb404ea20ff43837705f90cb0c965a47.css	(from http://aquaterias.like-themes.com/icons-page/)
11:58:22	2232/2232	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:28:20%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Ficons-page%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedf94f.json	(from http://aquaterias.like-themes.com/icons-page/)
11:58:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:28:22%20GMT	http://aquaterias.like-themes.com/?p=673	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index8631.html	(from http://aquaterias.like-themes.com/icons-page/)
11:58:25	2329/2329	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:28:23%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Ficons-page%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed8633	(from http://aquaterias.like-themes.com/icons-page/)
11:58:26	2217/2217	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:28:25%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Flist%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedb670.json	(from http://aquaterias.like-themes.com/list/)
11:58:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:28:26%20GMT	http://aquaterias.like-themes.com/?p=556	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/indexa215.html	(from http://aquaterias.like-themes.com/list/)
11:58:28	2314/2314	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:28:27%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Flist%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed8dc1	(from http://aquaterias.like-themes.com/list/)
11:58:30	2455/2455	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:28:29%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fwhats-in-your-water%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embede2df.json	(from http://aquaterias.like-themes.com/whats-in-your-water/)
11:58:31	797/797	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/whats-in-your-water/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/whats-in-your-water/feed/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
11:58:33	2596/2596	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:28:31%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fwhats-in-your-water%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedcbf5	(from http://aquaterias.like-themes.com/whats-in-your-water/)
11:58:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:28:33%20GMT	http://aquaterias.like-themes.com/?p=2195	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/indexc292.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
11:58:41	411239/411239	---M--	200	added ('OK')	application/javascript	etag:%2264667-5c005c23d61c9%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_53f81ccfe5c59a2520c3a955d42c1358.js	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_53f81ccfe5c59a2520c3a955d42c1358.js	(from http://aquaterias.like-themes.com/accordions/)
11:58:45	103390/103390	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:28:42%20GMT	http://aquaterias.like-themes.com/tag/drink/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/tag/drink/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
11:58:49	102111/102111	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:28:45%20GMT	http://aquaterias.like-themes.com/tag/facts/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/tag/facts/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
11:58:51	97936/97936	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:28:49%20GMT	http://aquaterias.like-themes.com/tag/help/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/tag/help/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
11:58:53	2487/2487	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:28:52%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fwhy-do-we-need-to-drink-water%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed3c49.json	(from http://aquaterias.like-themes.com/why-do-we-need-to-drink-water/)
11:58:56	96559/96559	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:28:53%20GMT	http://aquaterias.like-themes.com/tag/soda/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/tag/soda/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
11:58:57	2622/2622	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:28:56%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fwhy-do-we-need-to-drink-water%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed3364	(from http://aquaterias.like-themes.com/why-do-we-need-to-drink-water/)
11:59:00	415310/415310	---M--	200	added ('OK')	application/javascript	etag:%226564e-5c01698688cd5%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_16284b472b8cdef943ecb0ef91e4ff4a.js	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_16284b472b8cdef943ecb0ef91e4ff4a.js	(from http://aquaterias.like-themes.com/tabs/)
11:59:03	405480/405480	---M--	200	added ('OK')	application/javascript	etag:%2262fe8-5c007aa3283dc%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_f9cfe3a7322d3905f74a36b2749eee1f.js	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_f9cfe3a7322d3905f74a36b2749eee1f.js	(from http://aquaterias.like-themes.com/shortcodes/)
11:59:04	102068/102068	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:28:57%20GMT	http://aquaterias.like-themes.com/tag/water/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/tag/water/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
11:59:05	95225/95225	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:29:00%20GMT	http://aquaterias.like-themes.com/tag/weight/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/tag/weight/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
11:59:05	824/824	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/why-do-we-need-to-drink-water/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/why-do-we-need-to-drink-water/feed/index.html	(from http://aquaterias.like-themes.com/why-do-we-need-to-drink-water/)
11:59:05	2555/2555	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:29:04%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fdrinking-water-may-help-to-prevent-and-treat-headaches%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed2790.json	(from http://aquaterias.like-themes.com/drinking-water-may-help-to-prevent-and-treat-headaches/)
11:59:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:29:05%20GMT	http://aquaterias.like-themes.com/?p=2165	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index8dfb.html	(from http://aquaterias.like-themes.com/why-do-we-need-to-drink-water/)
11:59:07	2690/2690	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:29:06%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fdrinking-water-may-help-to-prevent-and-treat-headaches%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedc633	(from http://aquaterias.like-themes.com/drinking-water-may-help-to-prevent-and-treat-headaches/)
11:59:07	880/880	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/drinking-water-may-help-to-prevent-and-treat-headaches/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/drinking-water-may-help-to-prevent-and-treat-headaches/feed/index.html	(from http://aquaterias.like-themes.com/drinking-water-may-help-to-prevent-and-treat-headaches/)
11:59:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:29:06%20GMT	http://aquaterias.like-themes.com/?p=2087	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/indexebe4.html	(from http://aquaterias.like-themes.com/drinking-water-may-help-to-prevent-and-treat-headaches/)
11:59:16	822686/822686	---M--	200	added ('OK')	text/css	etag:%22c8d9e-5bfff7a909cbb%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_9e1728c2bbe0fc1cf22f50babbf4a083.css	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_9e1728c2bbe0fc1cf22f50babbf4a083.css	(from http://aquaterias.like-themes.com/product/water-set/)
11:59:18	2397/2397	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:29:08%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Fwater-set%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed56ff.json	(from http://aquaterias.like-themes.com/product/water-set/)
11:59:18	779/779	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/product/water-set/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/water-set/feed/index.html	(from http://aquaterias.like-themes.com/product/water-set/)
11:59:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:29:17%20GMT	http://aquaterias.like-themes.com/?p=2071	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index28f2.html	(from http://aquaterias.like-themes.com/product/water-set/)
11:59:19	358128/358128	---M--	200	added ('OK')	application/javascript	etag:%22576f0-5bffcf042c11e%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_4a1ab580d4616f0e94893909ccc1e9f4.js	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_4a1ab580d4616f0e94893909ccc1e9f4.js	(from http://aquaterias.like-themes.com/whats-in-your-water/)
11:59:20	2530/2530	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:29:19%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Fwater-set%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedeb47	(from http://aquaterias.like-themes.com/product/water-set/)
11:59:23	117650/117650	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:29:20%20GMT	http://aquaterias.like-themes.com/product/water-set/?add-to-cart=2164	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/water-set/indexf51e.html	(from http://aquaterias.like-themes.com/product/water-set/)
11:59:25	117801/117801	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:29:23%20GMT	http://aquaterias.like-themes.com/product/water-set/?add-to-cart=2161	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/water-set/index8811.html	(from http://aquaterias.like-themes.com/product/water-set/)
11:59:26	117714/117714	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:29:25%20GMT	http://aquaterias.like-themes.com/product/water-set/?add-to-cart=2066	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/water-set/index455b.html	(from http://aquaterias.like-themes.com/product/water-set/)
11:59:28	2415/2415	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:29:27%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Flemonmineral%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed433f.json	(from http://aquaterias.like-themes.com/product/lemonmineral/)
11:59:28	51048/51048	---M--	200	added ('OK')	image/jpeg	etag:%22c768-582c184d605a7%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/5-600x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/5-600x600.jpg	(from http://aquaterias.like-themes.com/product/water-set/)
11:59:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:29:28%20GMT	http://aquaterias.like-themes.com/?p=2068	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/indexcdeb.html	(from http://aquaterias.like-themes.com/product/lemonmineral/)
11:59:29	789/789	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/product/lemonmineral/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/lemonmineral/feed/index.html	(from http://aquaterias.like-themes.com/product/lemonmineral/)
11:59:30	2548/2548	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:29:29%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Flemonmineral%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedc09e	(from http://aquaterias.like-themes.com/product/lemonmineral/)
11:59:36	31152/31152	---M--	200	added ('OK')	image/jpeg	etag:%2279b0-582c187d28d72%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/7-600x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/7-600x600.jpg	(from http://aquaterias.like-themes.com/product/lemonmineral/)
12:00:13	268137/268137	---M--	200	added ('OK')	image/jpeg	etag:%2241769-582c15d7f7909%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/7.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/7.jpg	(from http://aquaterias.like-themes.com/product/lemonmineral/)
12:00:16	106667/106667	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:30:14%20GMT	http://aquaterias.like-themes.com/product/lemonmineral/?add-to-cart=2161	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/lemonmineral/index8811.html	(from http://aquaterias.like-themes.com/product/lemonmineral/)
12:00:18	106672/106672	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:30:17%20GMT	http://aquaterias.like-themes.com/product/lemonmineral/?add-to-cart=2066	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/lemonmineral/index455b.html	(from http://aquaterias.like-themes.com/product/lemonmineral/)
12:00:20	2484/2484	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:30:19%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Famerican-black-coffee%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embeda868.json	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
12:00:21	824/824	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/product/american-black-coffee/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/american-black-coffee/feed/index.html	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
12:00:23	2617/2617	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:30:21%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Famerican-black-coffee%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed3144	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
12:00:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:30:23%20GMT	http://aquaterias.like-themes.com/?p=2066	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index2ac4.html	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
12:00:30	457514/457514	---M--	200	added ('OK')	application/javascript	etag:%226fb2a-5c7258ffe9c8d%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_4035435b3f25c0f2c41b2c8b07e8567e.js	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_4035435b3f25c0f2c41b2c8b07e8567e.js	(from http://aquaterias.like-themes.com/product/water-set/)
12:00:39	530580/530580	---M--	200	added ('OK')	image/jpeg	etag:%2281894-582c15d7eec69%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/5.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/5.jpg	(from http://aquaterias.like-themes.com/product/water-set/)
12:00:40	60207/60207	---M--	200	added ('OK')	image/jpeg	etag:%22eb2f-582c188ea7613%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/8-600x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/8-600x600.jpg	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
12:00:41	107104/107104	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:30:40%20GMT	http://aquaterias.like-themes.com/product/american-black-coffee/?add-to-cart=2163	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/american-black-coffee/indexc45b.html	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
12:00:42	427071/427071	---M--	200	added ('OK')	application/javascript	etag:%226843f-5c723145c4e5f%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_859a6c2483f9d3d2b1ab01331914e2a2.js	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_859a6c2483f9d3d2b1ab01331914e2a2.js	(from http://aquaterias.like-themes.com/product/lemonmineral/)
12:00:43	107150/107150	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:30:42%20GMT	http://aquaterias.like-themes.com/product/american-black-coffee/?add-to-cart=2159	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/american-black-coffee/indexe99e.html	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
12:00:44	107085/107085	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:30:42%20GMT	http://aquaterias.like-themes.com/product/american-black-coffee/?add-to-cart=2164	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/american-black-coffee/indexf51e.html	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
12:00:45	2460/2460	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:30:43%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Fdrop-of-water-mineral%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embede084.json	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
12:00:45	816/816	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/product/drop-of-water-mineral/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/drop-of-water-mineral/feed/index.html	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
12:00:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:30:44%20GMT	http://aquaterias.like-themes.com/?p=2164	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/indexc63a.html	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
12:00:46	2593/2593	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:30:45%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Fdrop-of-water-mineral%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedd5c3	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
12:00:48	106630/106630	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:30:46%20GMT	http://aquaterias.like-themes.com/product/drop-of-water-mineral/?add-to-cart=2161	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/drop-of-water-mineral/index8811.html	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
12:00:50	106786/106786	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:30:48%20GMT	http://aquaterias.like-themes.com/product/drop-of-water-mineral/?add-to-cart=2159	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/drop-of-water-mineral/indexe99e.html	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
12:00:52	36119/36119	---M--	200	added ('OK')	image/jpeg	etag:%228d17-582c18027c604%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/3-600x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/3-600x600.jpg	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
12:01:02	2412/2412	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:30:52%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fteam%2Fjohn-richards%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedfa17.json	(from http://aquaterias.like-themes.com/team/john-richards/)
12:01:05	1624372/1624372	---M--	200	added ('OK')	text/css	etag:%2218c934-5c01104904b2e%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_309f7e3d98e07094627d037e686b4d5f.css	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_309f7e3d98e07094627d037e686b4d5f.css	(from http://aquaterias.like-themes.com/team/john-richards/)
12:01:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:31:03%20GMT	http://aquaterias.like-themes.com/?p=2343	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index8bf8.html	(from http://aquaterias.like-themes.com/team/john-richards/)
